X,Y,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude,ObjectId
-73.228416,42.457722,Mobil Salton Ave,115 Dalton Ave,,Pittsfield,MA,01201,3534,BERKSHIRE,-73.228416,42.457722,118004
-73.239342,42.457115,Mercy Footstep Market,534 Tyler St,,Pittsfield,MA,01201,4228,BERKSHIRE,-73.239342,42.457115,118009
-73.234856,42.456726,Cultural Market,765 Tyler St,,Pittsfield,MA,01201,4320,BERKSHIRE,-73.234856,42.456726,118017
-73.209755,42.459187,Pittsfield Xtra Mart 10091,420 Merrill Rd,,Pittsfield,MA,01201,3750,BERKSHIRE,-73.209755,42.459187,118028
-71.062561,42.347706,"TAI TUNG PHARMACY INC.,",256 Harrison Ave,,Boston,MA,02111,1835,SUFFOLK,-71.062561,42.347706,118124
-71.726791,42.493744,Alltown Leominster 306,280 New Lancaster Rd,,Leominster,MA,01453,5050,WORCESTER,-71.726791,42.493744,118236
-71.761986,42.524288,Eye Adom African Market,49 Pleasant St,,Leominster,MA,01453,5633,WORCESTER,-71.761986,42.524288,118302
-71.745529,42.496651,D'errico's Meat Company,1123 Central St,,Leominster,MA,01453,4960,WORCESTER,-71.745529,42.496651,118316
-71.755058,42.525311,Aksel Market Inc,104 Mechanic St,,Leominster,MA,01453,5721,WORCESTER,-71.755058,42.525311,118327
-71.743996,42.530933,MARKET BASKET 16,71 Sack Blvd,,Leominster,MA,01453,3325,WORCESTER,-71.743996,42.530933,118425
-71.75425,42.520401,Hannaford Food & Drug 8003,118 Lancaster St,,Leominster,MA,01453,3833,WORCESTER,-71.75425,42.520401,118427
-71.760406,42.525562,Jayzi Mart Leominster Inc,9-11 Pleasant St,,Leominster,MA,01453,5618,WORCESTER,-71.760406,42.525562,118433
-71.746422,42.502525,CENTRAL STREET MEAT & DELI,739 Central St,,Leominster,MA,01453,4886,WORCESTER,-71.746422,42.502525,118439
-73.260193,42.448059,Big Y Express 83,202 West St,,Pittsfield,MA,01201,5771,BERKSHIRE,-73.260193,42.448059,118504
-71.328545,41.82674,Quality Gas & Mart,430 Taunton Ave,,Seekonk,MA,02771,5232,BRISTOL,-71.328545,41.82674,118719
-70.888634,41.640865,DOLLAR TREE 1478,15 Plaza Way,,Fairhaven,MA,02719,4601,BRISTOL,-70.888634,41.640865,118748
-71.319687,42.644043,Walgreens 19465,276 Broadway St,,Lowell,MA,01854,4121,MIDDLESEX,-71.319687,42.644043,118820
-71.164413,42.417725,Stop & Shop 776,905 Massachusetts Ave,,Arlington,MA,02476,4706,MIDDLESEX,-71.164413,42.417725,118830
-71.091698,41.896812,B & E Variety Store,4 Harrison St,,Taunton,MA,02780,,BRISTOL,-71.091698,41.896812,118926
-71.118866,41.958569,BJ's Wholesale Club 159,2085 Bay St,,Taunton,MA,02780,1082,BRISTOL,-71.118866,41.958569,118931
-71.264725,41.769035,CVS Pharmacy 6466,2340 Gar Hwy,,Swansea,MA,02777,3907,BRISTOL,-71.264725,41.769035,119021
-71.163055,42.716637,EMMANUEL MARKET,99 Park St,,Lawrence,MA,01841,1742,ESSEX,-71.163055,42.716637,119037
-71.171555,42.71941,Cardenes Market,513 Hampshire St,,Lawrence,MA,01841,1040,ESSEX,-71.171555,42.71941,119169
-71.172218,42.277351,Marinos Market,1245 Vfw Pkwy,,West Roxbury,MA,02132,4908,SUFFOLK,-71.172218,42.277351,119239
-71.156387,42.285103,Family Dollar Store 5180,1902 Centre St,,West Roxbury,MA,02132,1924,SUFFOLK,-71.156387,42.285103,119249
-71.080681,42.328388,Vega Brothers Inc 1,219 Dudley St,,Roxbury,MA,02119,2503,SUFFOLK,-71.080681,42.328388,119285
-73.276901,42.442577,Alltown 3706,480 West Housatonic Street,,Pittsfield,MA,01201,,BERKSHIRE,-73.276901,42.442577,119409
-71.081856,42.333248,TROPICAL FOODS INTERNATIONAL INC,450 Melnea Cass Blvd,,Roxbury,MA,02119,2091,SUFFOLK,-71.081856,42.333248,119438
-71.273956,42.628639,Market Basket 08,10 Main St,,Tewksbury,MA,01876,1678,MIDDLESEX,-71.273956,42.628639,119581
-71.20549,42.591019,MARKET BASKET  22,1900 Main St,,Tewksbury,MA,01876,2112,MIDDLESEX,-71.20549,42.591019,119589
-71.785316,42.255428,Smoke And Munch N/A,348 Grafton St,,Worcester,MA,01604,3737,WORCESTER,-71.785316,42.255428,119634
-71.792542,42.254562,Big W Variety & Smoke,59 Providence St,,Worcester,MA,01604,4201,WORCESTER,-71.792542,42.254562,119635
-71.764503,42.250622,Speedymart ,783 Grafton St,,Worcester,MA,01604,2337,WORCESTER,-71.764503,42.250622,119638
-71.786194,42.256176,Ba African Market & Majesty Fabrics,327 Grafton St,,Worcester,MA,01604,3709,WORCESTER,-71.786194,42.256176,119640
-71.79071,42.256454,Matale Monrodia Market,78 Waverly St,,Worcester,MA,01604,4254,WORCESTER,-71.79071,42.256454,119643
-71.139618,42.275997,CVS Pharmacy 1031,4600 Washington St,,Roslindale,MA,02131,4832,SUFFOLK,-71.139618,42.275997,119669
-71.060028,42.364571,CVS Pharmacy 4666,101A Canal St,,Boston,MA,02114,1803,SUFFOLK,-71.060028,42.364571,119696
-70.721931,41.763058,CVS Pharmacy 518,419 Main St,,Wareham,MA,02571,,PLYMOUTH,-70.721931,41.763058,119700
-70.949135,41.897125,CVS Pharmacy 1872,438 W Grove St,Ste B,Middleboro,MA,02346,1459,PLYMOUTH,-70.949135,41.897125,119701
-71.070786,42.360573,CVS Pharmacy 260,155 Charles St,,Boston,MA,02114,3294,SUFFOLK,-71.070786,42.360573,119775
-71.119759,42.294209,Cibao Market,3936 Washington St,,Roslindale,MA,02131,1233,SUFFOLK,-71.119759,42.294209,119784
-70.713814,41.756985,Speedway 2488,163 Main St,,Wareham,MA,02571,2124,PLYMOUTH,-70.713814,41.756985,119791
-70.732277,41.755367,Wareham Country Market,195 Marion Rd,,Wareham,MA,02571,1423,PLYMOUTH,-70.732277,41.755367,119796
-70.908012,41.661087,Scuttlebutts,407 Main St,,Fairhaven,MA,02719,3451,BRISTOL,-70.908012,41.661087,119830
-71.038193,42.370361,LAS PALMAS MARKET,13 CHELSEA ST,,EAST BOSTON,MA,02128,,SUFFOLK,-71.038193,42.370361,119977
-71.03437,42.376614,El Valle De La Sultana Market Inc,123 Bennington St,,Boston,MA,02128,1708,SUFFOLK,-71.03437,42.376614,119985
-70.99968,42.389133,East Boston Variety,3 Gladstone St,,Boston,MA,02128,2612,SUFFOLK,-70.99968,42.389133,119988
-71.075233,42.324467,Blue Hill Halal Market,20 Blue Hill Ave,,Roxbury,MA,02119,3313,SUFFOLK,-71.075233,42.324467,120000
-72.537048,42.079765,Pride 616,618 N Main St,,East Longmeadow,MA,01028,1819,HAMPDEN,-72.537048,42.079765,120040
-72.513039,42.065613,Pride 602,13 N Main St,,East Longmeadow,MA,01028,2320,HAMPDEN,-72.513039,42.065613,120049
-71.032677,42.016129,Market Basket 70,352 W Center St,,West Bridgewater,MA,02379,1624,PLYMOUTH,-71.032677,42.016129,120149
-71.134171,42.353054,Vitoria Meat Market,192 Brighton Ave,,Allston,MA,02134,2012,SUFFOLK,-71.134171,42.353054,120152
-70.599846,41.555515,Dollar Tree 4754,7 Davis Straits,,Falmouth,MA,02540,3905,BARNSTABLE,-70.599846,41.555515,120220
-71.441956,42.144482,Cumberland Farms 6740,41 Milford St,,Medway,MA,02053,1673,NORFOLK,-71.441956,42.144482,120309
-71.157822,42.282005,Walgreens 04923,1999 Centre St,,West Roxbury,MA,02132,3310,SUFFOLK,-71.157822,42.282005,120390
-70.924728,41.875771,Duane Reade 10269,32 Main St,,Lakeville,MA,02347,1607,PLYMOUTH,-70.924728,41.875771,120393
-70.975006,41.989689,Walgreens 10562,4 Central Sq,,Bridgewater,MA,02324,2509,PLYMOUTH,-70.975006,41.989689,120398
-71.63649,42.081207,"Cumberland Farms, Inc 6765",128 N Main St,,Uxbridge,MA,01569,1737,WORCESTER,-71.63649,42.081207,120406
-71.860283,42.183189,Gateway Food Shops,714 Southbridge St,,Auburn,MA,01501,1835,WORCESTER,-71.860283,42.183189,120422
-72.624107,42.58633,Dollar General 19120,10 Colrain Rd,,Greenfield,MA,01301,9625,FRANKLIN,-72.624107,42.58633,120500
-71.67923,42.11235,Whitinsville Gas & Market 367,4 N Main St,,Whitinsville,MA,01588,1833,WORCESTER,-71.67923,42.11235,120523
-71.63829,42.082569,Hannaford Supermarket & Pharmacy 8014,158 N Main St,,Uxbridge,MA,01569,1748,WORCESTER,-71.63829,42.082569,120545
-71.640564,42.091557,North End Variety,33 E Hartford Ave,,Uxbridge,MA,01569,1290,WORCESTER,-71.640564,42.091557,120547
-71.541496,42.217178,"Cumberland Farms, Inc 0208",91 W Main St # 93,,Hopkinton,MA,01748,1617,MIDDLESEX,-71.541496,42.217178,120593
-71.089577,42.350834,Quality Mart Inc,21 Massachusetts Ave,,Boston,MA,02115,1303,SUFFOLK,-71.089577,42.350834,120747
-71.087654,42.347225,G & V Symphony Market,1130 Boylston St,,Boston,MA,02115,,SUFFOLK,-71.087654,42.347225,120749
-70.991295,41.640766,ALDI 73117,200 N Dartmouth Mall,,North Dartmouth,MA,02747,4233,BRISTOL,-70.991295,41.640766,120912
-70.988235,41.652267,Planiteats Dartmouth,154 Faunce Corner Mall Rd,Ste D,North Dartmouth,MA,02747,1256,BRISTOL,-70.988235,41.652267,120931
-71.991943,42.550716,Walmart  2155,677 Timpany Blvd,,Gardner,MA,01440,3452,WORCESTER,-71.991943,42.550716,121045
-71.993431,42.570427,CVS PHARMACY 2098,314 Main St,,Gardner,MA,01440,2902,WORCESTER,-71.993431,42.570427,121046
-70.600319,41.555084,Falmouth Convenience  Store,886 Main St,,Falmouth,MA,02540,3656,BARNSTABLE,-70.600319,41.555084,121198
-70.867142,42.278595,CUMBERLAND FARMS  3336,377 Nantasket Ave,,Hull,MA,02045,,PLYMOUTH,-70.867142,42.278595,121544
-71.075317,42.325161,Elisabeth Market ,1 Blue Hill Ave,,Roxbury,MA,02119,3312,SUFFOLK,-71.075317,42.325161,121558
-71.098503,42.317104,Salcedo Market Inc,1909 Columbus Ave,,Roxbury,MA,02119,1003,SUFFOLK,-71.098503,42.317104,121561
-70.934196,42.471954,Merengue Market,197 Essex St,,Lynn,MA,01902,1742,ESSEX,-70.934196,42.471954,121786
-71.12574,42.288448,Roslindale Market And Take Out,4140 Washington St,,Roslindale,MA,02131,1734,SUFFOLK,-71.12574,42.288448,121829
-70.743744,41.781609,Nouria 2416 Cranberry Highway 1160,2416 Cranberry Hwy,,Wareham,MA,02571,1043,PLYMOUTH,-70.743744,41.781609,121831
-71.137032,42.286129,Punta Cana Beer & Wine Market,168 Belgrade Ave,,Roslindale,MA,02131,2433,SUFFOLK,-71.137032,42.286129,121833
-71.15461,42.717476,Gomez Market,294 Prospect St,,Lawrence,MA,01841,2021,ESSEX,-71.15461,42.717476,121864
-71.171516,42.703217,MARKET BASKET  5,700 Essex St,,Lawrence,MA,01841,4396,ESSEX,-71.171516,42.703217,121881
-72.518578,42.054691,AMG Retail I 567,225 Shaker Rd,,East Longmeadow,MA,01028,7003,HAMPDEN,-72.518578,42.054691,121945
-70.888306,42.556568,Stop & Shop 81,224 Elliott St,,Beverly,MA,01915,3047,ESSEX,-70.888306,42.556568,121977
-70.881638,42.554466,Walgreens 4393,54 Elliott St,,Beverly,MA,01915,3359,ESSEX,-70.881638,42.554466,121980
-71.684441,42.419506,Papa Carlos Variety,220 High St,,Clinton,MA,01510,2515,WORCESTER,-71.684441,42.419506,122036
-71.097557,42.314953,Pina's Grocery Store Inc,1985A Columbus Ave,,Roxbury,MA,02119,1151,SUFFOLK,-71.097557,42.314953,122047
-70.949997,42.12989,7-eleven 37406a 37406A,945 Bedford St,,Abington,MA,02351,1202,PLYMOUTH,-70.949997,42.12989,122048
-70.95005,42.128918,Alltown Abington 2727,906 Bedford St,,Abington,MA,02351,1603,PLYMOUTH,-70.95005,42.128918,122051
-71.082817,42.331009,Daily Table 2,2201 Washington St,,Roxbury,MA,02119,3212,SUFFOLK,-71.082817,42.331009,122052
-71.234222,42.411125,Global Montello Group Corp. 2762,1033 Trapelo Rd,,Waltham,MA,02451,3232,MIDDLESEX,-71.234222,42.411125,122369
-71.404404,42.153183,Shaw's Supermarket 1430,65 Main St,,Medway,MA,02053,1817,NORFOLK,-71.404404,42.153183,122529
-70.948303,41.896355,Middleborough Mart Llc,414 W Grove St,,Middleboro,MA,02346,1420,PLYMOUTH,-70.948303,41.896355,122563
-70.915962,41.892902,Lucky Mini Mart,26 High St,,Middleboro,MA,02346,2127,PLYMOUTH,-70.915962,41.892902,122594
-71.035187,42.40538,Prattville Mart,383c Washington Ave,,Chelsea,MA,02150,3601,SUFFOLK,-71.035187,42.40538,122600
-71.038597,42.391193,Full Moon Market,149 Chestnut St,,Chelsea,MA,02150,3803,SUFFOLK,-71.038597,42.391193,122601
-71.019562,42.401703,S & L Subs,462 Eastern Ave,,Chelsea,MA,02150,3126,SUFFOLK,-71.019562,42.401703,122602
-71.127335,42.242477,Stop & Shop 413,1025 Truman Parkway,,Hyde Park,MA,02136,3326,SUFFOLK,-71.127335,42.242477,122604
-71.124512,42.25592,S S Market 1,1283 River St,,Hyde Park,MA,02136,2807,SUFFOLK,-71.124512,42.25592,122608
-70.878601,42.55302,ONE STOP MARKET,311 Cabot St,,Beverly,MA,01915,3369,ESSEX,-70.878601,42.55302,122743
-70.889801,42.577595,SHAW'S SUPERMARKET 4496,71 Dodge St,,Beverly,MA,01915,1705,ESSEX,-70.889801,42.577595,122752
-70.905258,41.637337,CUMBERLAND FARMS  2288,68 Main St,,Fairhaven,MA,02719,3041,BRISTOL,-70.905258,41.637337,122816
-71.102684,41.669918,Meatworks,287 State Rd,,Westport,MA,02790,3500,BRISTOL,-71.102684,41.669918,122825
-70.936958,42.56768,Country Farms,79 Maple St,,Danvers,MA,01923,2841,ESSEX,-70.936958,42.56768,122830
-71.329094,41.826523,Smart Stop,419 Taunton Ave,,Seekonk,MA,02771,5230,BRISTOL,-71.329094,41.826523,122872
-71.081757,42.328522,Gom Enterprise Inc.,194 Dudley St,,Roxbury,MA,02119,2573,SUFFOLK,-71.081757,42.328522,123031
-70.950478,42.137726,Dollar Tree 7611,1238 Bedford St,,Abington,MA,02351,1228,PLYMOUTH,-70.950478,42.137726,123035
-71.120895,42.255848,Lalys Market,2 Fairmount Ave,,Hyde Park,MA,02136,2716,SUFFOLK,-71.120895,42.255848,123045
-72.518654,42.072552,CVS PHARMACY 769,217 N Main St,,East Longmeadow,MA,01028,1833,HAMPDEN,-72.518654,42.072552,123120
-70.934937,42.563961,Village Food Shop,37 High St,,Danvers,MA,01923,3000,ESSEX,-70.934937,42.563961,123256
-70.882629,41.647697,Bridge Street Mobile,277 Bridge St,,Fairhaven,MA,02719,4905,BRISTOL,-70.882629,41.647697,123462
-71.227203,42.607353,Petroil,1220 Main St,,Tewksbury,MA,01876,2008,MIDDLESEX,-71.227203,42.607353,123486
-71.060135,42.350739,Happy Family Food Market,11A Hudson St,,Boston,MA,02111,1903,SUFFOLK,-71.060135,42.350739,123523
-71.19442,42.580681,7-eleven 37501a 37501A,2280 Main St,,Tewksbury,MA,01876,3128,MIDDLESEX,-71.19442,42.580681,123701
-71.261055,42.620964,Tewksbury Petroil,365 Main St,,Tewksbury,MA,01876,2535,MIDDLESEX,-71.261055,42.620964,123706
-71.271057,42.646076,Walgreens 17588,935 Andover St,,Tewksbury,MA,01876,1055,MIDDLESEX,-71.271057,42.646076,123736
-73.231606,42.456997,Hartes Package & Variety Store,47 Dalton Ave,,Pittsfield,MA,01201,3503,BERKSHIRE,-73.231606,42.456997,123779
-71.033745,42.374508,Tesoro Market And Deli Partnership,188 Chelsea St,,East Boston,MA,02128,1763,SUFFOLK,-71.033745,42.374508,123787
-70.975868,41.990643,CUMBERLAND FARMS  2312,33 Main St,,Bridgewater,MA,02324,1406,PLYMOUTH,-70.975868,41.990643,123799
-71.151894,42.28754,Speedway 2517,1779 Centre St,,West Roxbury,MA,02132,1545,SUFFOLK,-71.151894,42.28754,123802
-71.086411,42.34457,CVS PHARMACY  1259,231 Massachusetts Ave,,Boston,MA,02115,3500,SUFFOLK,-71.086411,42.34457,123804
-71.107201,42.338818,CVS PHARMACY  524,350 Longwood Ave,,Boston,MA,02115,5726,SUFFOLK,-71.107201,42.338818,123816
-71.040878,42.373055,East Boston Neighborhood Health Center FM,120 Liverpool St,,East Boston,MA,02128,1909,SUFFOLK,-71.040878,42.373055,123828
-71.039261,42.373688,La Riqueza Market Inc,132 Meridian St,,East Boston,MA,02128,1944,SUFFOLK,-71.039261,42.373688,123832
-70.929077,42.550144,BJ's Wholesale Club 30,6 Hutchinson Dr,,Danvers,MA,01923,3757,ESSEX,-70.929077,42.550144,123959
-70.932945,42.549496,CVS Pharmacy 2959,139 Endicott Street,,Danvers,MA,01923,,ESSEX,-70.932945,42.549496,123973
-72.500015,42.090672,Big Y Express 116,471 Cooley St,,Springfield,MA,01128,1117,HAMPDEN,-72.500015,42.090672,123997
-70.939491,42.477657,Sunrise Convenience Store,353 Chatham St,,Lynn,MA,01902,2115,ESSEX,-70.939491,42.477657,124109
-70.937233,42.474247,Benjy's Convenience Store,250 Chatham St,,Lynn,MA,01902,2204,ESSEX,-70.937233,42.474247,124113
-71.035133,42.390377,La Princesita Grocery,2 Central Ave,,Chelsea,MA,02150,3202,SUFFOLK,-71.035133,42.390377,124122
-71.030815,42.393028,Marlboro Market,58 Marlborough St,,Chelsea,MA,02150,2911,SUFFOLK,-71.030815,42.393028,124129
-71.79866,42.25502,Kelly Square Gulf,185 Madison St,,Worcester,MA,01610,2730,WORCESTER,-71.79866,42.25502,124164
-71.810013,42.245884,590 Southbridge Gas And Market LLC,590 Southbridge St,,Worcester,MA,01610,2634,WORCESTER,-71.810013,42.245884,124165
-71.994034,42.571346,Walgreens 17177,232 Main St,,Gardner,MA,01440,2927,WORCESTER,-71.994034,42.571346,124166
-70.602791,41.553123,7-eleven 24450g 24450,743 Main St,,Falmouth,MA,02540,3215,BARNSTABLE,-70.602791,41.553123,124271
-71.031448,42.411877,Ez Convenience,644 Washington Ave,,Chelsea,MA,02150,3636,SUFFOLK,-71.031448,42.411877,124352
-71.129852,42.28627,Family Dollar Store 8063,24 Corinth St,,Roslindale,MA,02131,3021,SUFFOLK,-71.129852,42.28627,124419
-71.743599,42.513351,Nouria 436 Lancaster Street 1033,436 Lancaster St,,Leominster,MA,01453,4336,WORCESTER,-71.743599,42.513351,124436
-70.949417,42.102219,Route 18 Superstore,336 Washington St,,Abington,MA,02351,2418,PLYMOUTH,-70.949417,42.102219,124454
-71.031029,42.398426,Palmer Food And Fuel Llc,177 Washington Ave,,Chelsea,MA,02150,3904,SUFFOLK,-71.031029,42.398426,124459
-71.035477,42.405239,Super Mart,8 Washington Ave,,Chelsea,MA,02150,3902,SUFFOLK,-71.035477,42.405239,124470
-71.028748,42.404896,Family Food Mart,324 Revere Beach Pkwy,,Chelsea,MA,02150,1413,SUFFOLK,-71.028748,42.404896,124476
-73.263573,42.408264,GUIDO'S QUAL FRUIT/PRODUCE,1020 South St,,Pittsfield,MA,01201,8225,BERKSHIRE,-73.263573,42.408264,124484
-71.431786,42.240997,Walgreens 18065,339 Pond St,,Ashland,MA,01721,2327,MIDDLESEX,-71.431786,42.240997,124512
-72.204346,42.313534,CUMBERLAND FARMS 6660,29 Hardwick Rd,PO Box 305,Gilbertville,MA,01031,9808,WORCESTER,-72.204346,42.313534,124531
-71.406761,42.152515,CVS Pharmacy 1852,67D Main St,,Medway,MA,02053,1817,NORFOLK,-71.406761,42.152515,124534
-71.683678,42.116776,One Quick Stop,206 N Main St,,Whitinsville,MA,01588,1847,WORCESTER,-71.683678,42.116776,124663
-72.533546,42.368134,Big Y Supermarkets 46,175 University Dr,,Amherst,MA,01002,2231,HAMPSHIRE,-72.533546,42.368134,124705
-71.079491,42.328514,GINAS GROCERY,251 Dudley St,,Roxbury,MA,02119,2504,SUFFOLK,-71.079491,42.328514,124759
-70.949905,42.127254,Trucchis Supermarket 4,858 Bedford St,,Abington,MA,02351,1650,PLYMOUTH,-70.949905,42.127254,124760
-70.929596,42.111492,TARGET 2173,385 Centre Ave,,Abington,MA,02351,2209,PLYMOUTH,-70.929596,42.111492,124764
-71.740379,42.541039,Dollar Tree 6073,568 Main St,,Leominster,MA,01453,2438,WORCESTER,-71.740379,42.541039,124842
-71.756126,42.547352,BJ's Wholesale Club 58,115 Erdman Way,,Leominster,MA,01453,1805,WORCESTER,-71.756126,42.547352,124843
-71.68438,42.419754,A&J Grocery 2,242 High St,,Clinton,MA,01510,2532,WORCESTER,-71.68438,42.419754,124863
-71.76593,42.552341,Sobless Fabrics And African Market Store,614 N Main St,,Leominster,MA,01453,1816,WORCESTER,-71.76593,42.552341,124882
-71.745003,42.497646,Dollar Tree 4474,1089 Central St,,Leominster,MA,01453,4807,WORCESTER,-71.745003,42.497646,124952
-71.746857,42.503262,Rebel 889,700 Central St,,Leominster,MA,01453,6104,WORCESTER,-71.746857,42.503262,125033
-71.747643,42.565544,Cumberland Farms 0192,1289 Main St,,Leominster,MA,01453,1757,WORCESTER,-71.747643,42.565544,125041
-71.743355,42.539036,Speedway 2500,482 Main St,,Leominster,MA,01453,2939,WORCESTER,-71.743355,42.539036,125043
-71.764824,42.551708,Unified Cup Stop Inc,592 N Main St,,Leominster,MA,01453,1806,WORCESTER,-71.764824,42.551708,125053
-71.881195,42.172462,"Cumberland Farms, Inc 0203",200 Southbridge Rd,,North Oxford,MA,01537,1117,WORCESTER,-71.881195,42.172462,125054
-70.887405,41.640682,Big Lots 4675,7 Plaza Way,,Fairhaven,MA,02719,4601,BRISTOL,-70.887405,41.640682,125159
-70.634872,41.603741,West Falmouth Market,623 W Falmouth Hwy,,Falmouth,MA,02540,2114,BARNSTABLE,-70.634872,41.603741,125220
-71.727592,42.491974,Walmart SUPERCENTER 2964,11 Jungle Rd,,Leominster,MA,01453,,WORCESTER,-71.727592,42.491974,125247
-71.731018,42.49786,Aldi 75,241 New Lancaster Rd,,Leominster,MA,01453,4958,WORCESTER,-71.731018,42.49786,125261
-71.142853,42.243404,V & D Variety Store,1897 River St,,Hyde Park,MA,02136,1418,SUFFOLK,-71.142853,42.243404,125275
-71.127304,42.287182,Welcome Buddy Convenience,4196 Washington St,,Roslindale,MA,02131,1731,SUFFOLK,-71.127304,42.287182,125350
-70.942116,42.467644,Dollar Tree 7311,15 Joyce St,,Lynn,MA,01902,3636,ESSEX,-70.942116,42.467644,125362
-70.954857,42.468506,La Central Market,107 Washington St,,Lynn,MA,01902,4703,ESSEX,-70.954857,42.468506,125368
-70.939095,42.459583,Richdale Convenience,86 Newhall St,,Lynn,MA,01902,3499,ESSEX,-70.939095,42.459583,125393
-70.937546,42.468349,Quisqueya Food Mart,34 Union St,,Lynn,MA,01902,3607,ESSEX,-70.937546,42.468349,125460
-70.925934,42.467014,Lily Convenience Store,13 Lewis St,,Lynn,MA,01902,4806,ESSEX,-70.925934,42.467014,125461
-70.735123,41.772034,Nouria 2501 Cranberry Highway 04103,2501 Cranberry Hwy,,Wareham,MA,02571,1141,PLYMOUTH,-70.735123,41.772034,125503
-71.062347,42.161739,Rapid Refill 118,105 Mazzeo Dr,,Randolph,MA,02368,3401,NORFOLK,-71.062347,42.161739,125545
-71.060593,42.194866,Super Mart,1151 N Main St,,Randolph,MA,02368,2135,NORFOLK,-71.060593,42.194866,125549
-71.060966,42.196903,Butts N Betts,1213 N Main St,,Randolph,MA,02368,2135,NORFOLK,-71.060966,42.196903,125564
-71.131943,42.282921,R & R Food Mart,4355 Washington St,,Roslindale,MA,02131,3424,SUFFOLK,-71.131943,42.282921,125718
-70.847931,41.845222,Nouria 447 Wareham Street 04104,447 Wareham St,,Middleboro,MA,02346,3419,PLYMOUTH,-70.847931,41.845222,125726
-71.03878,42.373486,JAQUELIN GROCERY STORE,129 London St,,East Boston,MA,02128,3035,SUFFOLK,-71.03878,42.373486,125752
-70.853485,42.268463,Smart Save Variety,169A Nantasket Ave,,Hull,MA,02045,3102,PLYMOUTH,-70.853485,42.268463,125811
-71.17469,41.688259,Globe Street Convenience,337 Globe St,,Fall River,MA,02724,2640,BRISTOL,-71.17469,41.688259,125842
-71.406136,42.152798,Walgreens 06939,68 Main St,,Medway,MA,02053,1816,NORFOLK,-71.406136,42.152798,125863
-71.025513,42.379967,Neptune Convenience,3 Neptune Rd,,Boston,MA,02128,1456,SUFFOLK,-71.025513,42.379967,125893
-71.02977,42.379219,Bermudez Market,402 Saratoga St,,East Boston,MA,02128,4767,SUFFOLK,-71.02977,42.379219,125941
-71.036743,42.367764,Eastie Farms,294 Sumner St,,East Boston,MA,02128,2124,SUFFOLK,-71.036743,42.367764,125943
-71.035675,42.367001,Family Brothers Market,51 Cottage St,,East Boston,MA,02128,2204,SUFFOLK,-71.035675,42.367001,125951
-70.934547,42.471699,Lincoln Market,200 Essex St,,Lynn,MA,01902,2349,ESSEX,-70.934547,42.471699,125964
-71.227104,42.028526,Mansfield Farms Fresh Market,65 Copeland Dr,,Mansfield,MA,02048,1220,BRISTOL,-71.227104,42.028526,125966
-70.937195,42.470493,A To Z Convenience,264 Essex St,,Lynn,MA,01902,2351,ESSEX,-70.937195,42.470493,125977
-72.519928,42.37685,CVS PHARMACY  818,76 N Pleasant St,,Amherst,MA,01002,1703,HAMPSHIRE,-72.519928,42.37685,126214
-72.528076,42.319038,ATKINS FRUIT BOWL INC,1150 West St,,Amherst,MA,01002,3327,HAMPSHIRE,-72.528076,42.319038,126215
-71.251236,42.376446,Maya Market,979 Main St,,Waltham,MA,02451,7412,MIDDLESEX,-71.251236,42.376446,126225
-70.885178,41.641441,7-Eleven 33057A,188 Huttleston Ave,,Fairhaven,MA,02719,4647,BRISTOL,-70.885178,41.641441,126251
-70.589851,41.742439,Cape Side Convenience,105 Trowbridge Rd,,Buzzards Bay,MA,02532,3615,BARNSTABLE,-70.589851,41.742439,126331
-73.259216,42.447777,Big Y Supermarkets 23,200 West St,,Pittsfield,MA,01201,5862,BERKSHIRE,-73.259216,42.447777,126393
-73.194267,42.467236,Market 32 Pittsfield 140,555 Hubbard Ave,,Pittsfield,MA,01201,3876,BERKSHIRE,-73.194267,42.467236,126407
-73.250694,42.457108,Family Dollar Store 2209,631 North St,,Pittsfield,MA,01201,4102,BERKSHIRE,-73.250694,42.457108,126409
-70.623611,41.553623,7 Eleven 37458,59 Locust St,,Falmouth,MA,02540,2658,BARNSTABLE,-70.623611,41.553623,126417
-73.207802,42.45454,WOHRLE'S CASH & CARRY WEST FOOD W,1619 East St,,Pittsfield,MA,01201,3887,BERKSHIRE,-73.207802,42.45454,126541
-73.247589,42.458374,Alltown Pittsfield 3715,90 Tyler St,,Pittsfield,MA,01201,4222,BERKSHIRE,-73.247589,42.458374,126546
-73.250237,42.451233,Pittsfield Farmers Market,100 1st St,,Pittsfield,MA,01201,4717,BERKSHIRE,-73.250237,42.451233,126550
-71.811348,42.256042,Danco African Market,785 Main St,,Worcester,MA,01610,3127,WORCESTER,-71.811348,42.256042,126563
-71.814049,42.254692,Family Dollar Store 10345,835 Main St,,Worcester,MA,01610,1445,WORCESTER,-71.814049,42.254692,126566
-71.994484,42.573402,Cumberland Farms 6754,130 Main St,,Gardner,MA,01440,2607,WORCESTER,-71.994484,42.573402,126575
-71.798416,42.253643,Golemo's Market,43 Millbury St,,Worcester,MA,01610,2813,WORCESTER,-71.798416,42.253643,126582
-71.997292,42.583733,Burke's Market,236 Park St,,Gardner,MA,01440,1641,WORCESTER,-71.997292,42.583733,126583
